8.892 1.4846e-01 1.7899e-01 
8.826 1.5176e-01 1.8401e-01 
8.762 1.5508e-01 1.8927e-01 
8.698 1.5882e-01 1.9483e-01 
8.636 1.6259e-01 2.0065e-01 
8.575 1.6681e-01 2.0679e-01 
8.515 1.7108e-01 2.1322e-01 
8.456 1.7576e-01 2.1986e-01 
8.397 1.8049e-01 2.2679e-01 
8.340 1.8574e-01 2.3405e-01 
8.283 1.9105e-01 2.4162e-01 
8.227 1.9699e-01 2.4960e-01 
8.172 2.0300e-01 2.5793e-01 
8.118 2.0973e-01 2.6672e-01 
8.064 2.1654e-01 2.7586e-01 
8.012 2.2415e-01 2.8552e-01 
7.960 2.3186e-01 2.9557e-01 
7.909 2.4038e-01 3.0608e-01 
7.859 2.4902e-01 3.1701e-01 
7.809 2.5854e-01 3.2844e-01 
7.760 2.6821e-01 3.4027e-01 
7.712 2.7888e-01 3.5269e-01 
7.664 2.8971e-01 3.6553e-01 
7.617 3.0161e-01 3.7899e-01 
7.570 3.1370e-01 3.9289e-01 
7.525 3.2704e-01 4.0752e-01 
7.480 3.4060e-01 4.2262e-01 
7.435 3.5540e-01 4.3838e-01 
7.391 3.7044e-01 4.5462e-01 
7.348 3.8695e-01 4.7167e-01 
7.305 4.0374e-01 4.8917e-01 
7.263 4.2205e-01 5.0753e-01 
7.221 4.4067e-01 5.2637e-01 
7.180 4.6097e-01 5.4611e-01 
7.139 4.8161e-01 5.6632e-01 
7.099 5.0400e-01 5.8747e-01 
7.059 5.2672e-01 6.0899e-01 
7.020 5.5132e-01 6.3156e-01 
6.981 5.7621e-01 6.5445e-01 
6.943 6.0294e-01 6.7827e-01 
6.905 6.2982e-01 7.0223e-01 
6.867 6.5838e-01 7.2697e-01 
6.830 6.8681e-01 7.5157e-01 
6.793 7.1657e-01 7.7667e-01 
6.757 7.4572e-01 8.0119e-01 
6.721 7.7566e-01 8.2578e-01 
6.686 8.0428e-01 8.4922e-01 
6.651 8.3276e-01 8.7204e-01 
6.617 8.5908e-01 8.9305e-01 
6.583 8.8407e-01 9.1261e-01 
6.549 9.0611e-01 9.2979e-01 
6.516 9.2618e-01 9.4516e-01 
6.483 9.4305e-01 9.5802e-01 
6.450 9.5760e-01 9.6893e-01 
6.418 9.6918e-01 9.7757e-01 
6.386 9.7860e-01 9.8451e-01 
6.354 9.8560e-01 9.8964e-01 
6.323 9.9078e-01 9.9341e-01 
6.292 9.9427e-01 9.9593e-01 
6.261 9.9660e-01 9.9759e-01 
6.231 9.9664e-01 9.9758e-01 
6.201 9.9811e-01 9.9868e-01 
6.172 9.9810e-01 9.9863e-01 
6.142 9.9901e-01 9.9932e-01 
5     1          1
4     1          1
3     1          1
2     1          1
1     1          1
0     1          1
